Data set for transition bands 0.5%..25%, using the "Blackman-Nuttall" window
----------------------------------------------------------------------------

Precise "fo", "hl" and "pwr" values for the specified "transition band" and
"attenuation" values. This data set can be used directly, or used for
obtaining equations (e.g. via the "Eureqa" application).

fo - "-3 dB" frequency offset multiplier
hl - length of half-band filter in samples (taps)
tb - transition band in percent * 0.01
pwr - power factor used in the generateBandPow() function
atten - resulting attenuation at 0.5 normalized frequency
req_atten - atten at modeling time (not important), used for check
atten_3db - resulting attenuation at -3 dB point.

fo	hl	tb	pwr	atten	req_atten	atten_3db
8.0472553583e-001	5.6727250802e+001	2.3116680027e-001	7.1049949253e-001	-91.606818	-83.38836	-3.00945
8.2156461206e-001	6.1121004107e+001	2.1173152844e-001	7.1049949253e-001	-82.083961	-84.05374	-3.01043
8.3325153596e-001	6.6290114145e+001	1.9744618382e-001	7.1049949253e-001	-86.187020	-88.57969	-3.01014
8.4535788261e-001	7.1874852797e+001	1.8296360144e-001	7.1049949253e-001	-85.438961	-88.16815	-3.01044
8.5841514944e-001	7.7859728774e+001	1.6772479358e-001	7.1049949253e-001	-85.577762	-87.54931	-3.01040
8.6879736798e-001	8.4622226645e+001	1.5525403603e-001	7.1049949253e-001	-92.288479	-85.93137	-3.01022
8.7913654807e-001	9.1989719615e+001	1.4298773191e-001	7.1049949253e-001	-86.136585	-88.28672	-3.01021
8.8890007414e-001	1.0007725233e+002	1.3143639503e-001	7.1049949253e-001	-94.335693	-88.22458	-3.01025
8.9806833072e-001	1.0896113510e+002	1.2061095166e-001	7.1049949253e-001	-91.094421	-86.14720	-3.01024
9.0630382449e-001	1.1876811758e+002	1.1083343822e-001	7.1049949253e-001	-89.217594	-91.19254	-3.01036
9.1465556567e-001	1.2945200746e+002	1.0106425362e-001	7.1049949253e-001	-86.939357	-88.28112	-3.01071
9.2180818997e-001	1.4129229967e+002	9.2596169107e-002	7.1049949253e-001	-87.038229	-88.27099	-3.01037
9.2800870590e-001	1.5438307638e+002	8.5173360749e-002	7.1049949253e-001	-89.181391	-90.62819	-3.01024
9.3408508841e-001	1.6871666700e+002	7.7979479813e-002	7.1049949253e-001	-91.598369	-88.19119	-3.01005
9.3970181091e-001	1.8447904759e+002	7.1331716644e-002	7.1049949253e-001	-91.927083	-88.74942	-3.01008
9.4499167429e-001	2.0179101022e+002	6.5093465799e-002	7.1049949253e-001	-89.042935	-90.09531	-3.01057
9.4964271905e-001	2.2088297299e+002	5.9571588230e-002	7.1049949253e-001	-91.165819	-88.56487	-3.01027
9.5405444355e-001	2.4184772612e+002	5.4360431071e-002	7.1049949253e-001	-89.597180	-90.52129	-3.01053
9.5801008287e-001	2.6493404619e+002	4.9672659770e-002	7.1049949253e-001	-91.031050	-88.85715	-3.01014
9.6165023623e-001	2.9032430481e+002	4.5359732344e-002	7.1049949253e-001	-90.503428	-91.35359	-3.01027
9.6501433030e-001	3.1824343980e+002	4.1381012615e-002	7.1049949253e-001	-90.580144	-91.35753	-3.01033
9.6811392091e-001	3.4894697889e+002	3.7718694334e-002	7.1049949253e-001	-90.932492	-89.27284	-3.01029
9.7091182972e-001	3.8273554750e+002	3.4405931993e-002	7.1049949253e-001	-90.279795	-90.90063	-3.01032
9.7349265798e-001	4.1989296421e+002	3.1354361914e-002	7.1049949253e-001	-89.591335	-90.17925	-3.01030
9.7584803367e-001	4.6076742900e+002	2.8569083850e-002	7.1049949253e-001	-90.971453	-89.70421	-3.01029
9.7798418165e-001	5.0573710476e+002	2.6040027610e-002	7.1049949253e-001	-90.860856	-91.35251	-3.01041
9.7994967338e-001	5.5519501884e+002	2.3716122304e-002	7.1049949253e-001	-90.154531	-90.62513	-3.01029
9.8173567803e-001	6.0960348952e+002	2.1602890804e-002	7.1049949253e-001	-90.873592	-91.28026	-3.01039
9.8336848288e-001	6.6945042076e+002	1.9671699072e-002	7.1049949253e-001	-90.908693	-91.27955	-3.01033
9.8486053525e-001	7.3527983219e+002	1.7907513721e-002	7.1049949253e-001	-90.231840	-90.58727	-3.01031
9.8621840809e-001	8.0769420999e+002	1.6301458789e-002	7.1049949253e-001	-90.132695	-90.45039	-3.01032
9.8745511936e-001	8.8735089892e+002	1.4838541341e-002	7.1049949253e-001	-90.274338	-90.56815	-3.01031
9.8858210241e-001	9.7497325132e+002	1.3505387508e-002	7.1049949253e-001	-90.408741	-90.64958	-3.01035
9.8960969771e-001	1.0713569397e+003	1.2289996601e-002	7.1049949253e-001	-90.327630	-90.57265	-3.01034
9.9054412555e-001	1.1773809050e+003	1.1184453144e-002	7.1049949253e-001	-90.792999	-91.00055	-3.01039
9.9139672864e-001	1.2940051907e+003	1.0176102387e-002	7.1049949253e-001	-90.649858	-90.83645	-3.01032
9.9217286441e-001	1.4222922383e+003	9.2580869282e-003	7.1049949253e-001	-90.594649	-90.76184	-3.01035
9.9287979678e-001	1.5634075198e+003	8.4219877266e-003	7.1049949253e-001	-90.406758	-90.57399	-3.01033
9.9352263221e-001	1.7186355492e+003	7.6615672328e-003	7.1049949253e-001	-90.545292	-90.68170	-3.01038
9.9410776884e-001	1.8893863472e+003	6.9694065234e-003	7.1049949253e-001	-90.720978	-90.84970	-3.01038
9.9464056273e-001	2.0772116965e+003	6.3392377407e-003	7.1049949253e-001	-90.731692	-90.84974	-3.01031
9.9512586631e-001	2.2838185487e+003	5.7652887541e-003	7.1049949253e-001	-90.419881	-90.53615	-3.01032
9.9556687149e-001	2.5110875769e+003	5.2436393583e-003	7.1049949253e-001	-90.516160	-90.60992	-3.01031
9.9596850469e-001	2.7610824542e+003	4.7685916292e-003	7.1049949253e-001	-90.637578	-90.42719	-3.01040
9.9633354278e-001	3.0360779294e+003	4.3367903790e-003	7.1049949253e-001	-90.723215	-90.53081	-3.01039

7.6258010429e-001	4.9473049250e+001	2.7995142832e-001	7.6359074643e-001	-88.095964	-87.05572	-3.01003
7.7883397320e-001	5.3284629060e+001	2.6064250396e-001	7.6359074643e-001	-89.648006	-88.96196	-3.01028
7.9491104723e-001	5.7427642322e+001	2.4172656186e-001	7.6359074643e-001	-89.305840	-88.32294	-3.01012
8.1020242101e-001	6.1978158452e+001	2.2373478701e-001	7.6359074643e-001	-88.515942	-88.32873	-3.01048
8.2290089353e-001	6.7123926908e+001	2.0843326330e-001	7.6359074643e-001	-93.415634	-93.51046	-3.01028
8.3657646492e-001	7.2629312348e+001	1.9238842236e-001	7.6359074643e-001	-93.285965	-93.66773	-3.01026
8.4926666384e-001	7.8698450742e+001	1.7746152449e-001	7.6359074643e-001	-92.434569	-92.33103	-3.01031
8.6138356518e-001	8.5350557816e+001	1.6326175559e-001	7.6359074643e-001	-91.412578	-90.85009	-3.01029
8.7196815593e-001	9.2745960973e+001	1.5071142184e-001	7.6359074643e-001	-93.464785	-93.61381	-3.01030
8.8223900636e-001	1.0083285411e+002	1.3862171133e-001	7.6359074643e-001	-93.427130	-93.47986	-3.01030
8.9208492353e-001	1.0969196109e+002	1.2709161940e-001	7.6359074643e-001	-91.546456	-90.96573	-3.01030
9.0007860281e-001	1.1958955457e+002	1.1751109322e-001	7.6359074643e-001	-97.027967	-97.07329	-3.01031
9.0878842088e-001	1.3028775058e+002	1.0735486036e-001	7.6359074643e-001	-93.624372	-93.36447	-3.01030
9.1638745863e-001	1.4212808981e+002	9.8412235422e-002	7.6359074643e-001	-93.646560	-93.37258	-3.01031
9.2308174624e-001	1.5520709786e+002	9.0470201439e-002	7.6359074643e-001	-96.530719	-96.40396	-3.01030
9.2991602555e-001	1.6947306905e+002	8.2496753878e-002	7.6359074643e-001	-93.396111	-93.22587	-3.01028
9.3582070790e-001	1.8524413237e+002	7.5535139435e-002	7.6359074643e-001	-93.995487	-93.92961	-3.01029
9.4113839809e-001	2.0261719742e+002	6.9242546618e-002	7.6359074643e-001	-95.936240	-95.74386	-3.01030
9.4637367767e-001	2.2164596503e+002	6.3116633225e-002	7.6359074643e-001	-93.784214	-93.66358	-3.01030
9.5081463419e-001	2.4267179897e+002	5.7852953928e-002	7.6359074643e-001	-96.523579	-96.34764	-3.01030
9.5524112296e-001	2.6570201120e+002	5.2675953621e-002	7.6359074643e-001	-94.101610	-94.01926	-3.01029
9.5897061248e-001	2.9113554959e+002	4.8254233703e-002	7.6359074643e-001	-97.071730	-96.95916	-3.01030
9.6256151241e-001	3.1905439390e+002	4.4031379352e-002	7.6359074643e-001	-97.073951	-96.96272	-3.01030
9.6596824087e-001	3.4972208571e+002	4.0046495568e-002	7.6359074643e-001	-94.575620	-94.53868	-3.01030
9.6887342552e-001	3.8354078142e+002	3.6610979343e-002	7.6359074643e-001	-96.605933	-96.56371	-3.01031
9.7166295259e-001	4.2068365033e+002	3.3337147173e-002	7.6359074643e-001	-95.710132	-95.76964	-3.01030
9.7419335943e-001	4.6155004570e+002	3.0364033955e-002	7.6359074643e-001	-95.097941	-95.09765	-3.01032
9.7642086146e-001	5.0654682632e+002	2.7731622073e-002	7.6359074643e-001	-97.058065	-96.97049	-3.01030
9.7853762882e-001	5.5599617363e+002	2.5245593309e-002	7.6359074643e-001	-96.273153	-96.25858	-3.01030
9.8043477846e-001	6.1041234793e+002	2.3011135992e-002	7.6359074643e-001	-96.993081	-96.92146	-3.01031
9.8218187812e-001	6.7025920483e+002	2.0956389364e-002	7.6359074643e-001	-96.992379	-96.92589	-3.01032
9.8379188880e-001	7.3607853179e+002	1.9065790474e-002	7.6359074643e-001	-96.264283	-96.31456	-3.01032
9.8524718167e-001	8.0849041014e+002	1.7354540803e-002	7.6359074643e-001	-96.074087	-96.11020	-3.01033
9.8656739305e-001	8.8814934892e+002	1.5801000044e-002	7.6359074643e-001	-96.238211	-96.27632	-3.01031
9.8777003732e-001	9.7577479592e+002	1.4385671955e-002	7.6359074643e-001	-96.369786	-96.35275	-3.01030
9.8887256668e-001	1.0721555567e+003	1.3089356434e-002	7.6359074643e-001	-96.242418	-96.27434	-3.01030
9.8986684727e-001	1.1781864825e+003	1.1918476521e-002	7.6359074643e-001	-96.733058	-96.70384	-3.01031
9.9078126956e-001	1.2948090081e+003	1.0843254984e-002	7.6359074643e-001	-96.578342	-96.55646	-3.01033
9.9161306680e-001	1.4230951683e+003	9.8650315805e-003	7.6359074643e-001	-96.505295	-96.48916	-3.01031
9.9237276948e-001	1.5642063026e+003	8.9719749637e-003	7.6359074643e-001	-96.244869	-96.26338	-3.01032
9.9305940814e-001	1.7194372266e+003	8.1639218277e-003	7.6359074643e-001	-96.409135	-96.39642	-3.01035
9.9368503261e-001	1.8901901351e+003	7.4277753315e-003	7.6359074643e-001	-96.589353	-96.57643	-3.01035
9.9426096657e-001	2.0780047494e+003	6.7512705824e-003	7.6359074643e-001	-95.925775	-95.93664	-3.01035
9.9477821024e-001	2.2846166998e+003	6.1424768395e-003	7.6359074643e-001	-96.186064	-96.19960	-3.01036
9.9524976023e-001	2.5118876716e+003	5.5876428607e-003	7.6359074643e-001	-96.295522	-96.29062	-3.01032
9.9568139669e-001	2.7618786214e+003	5.0801800408e-003	7.6359074643e-001	-96.030973	-96.03932	-3.01042
9.9607172025e-001	3.0368759780e+003	4.6209081309e-003	7.6359074643e-001	-96.175333	-96.18718	-3.01036
9.9642664272e-001	3.3393736827e+003	4.2032184333e-003	7.6359074643e-001	-96.347891	-96.34734	-3.01044

7.6802284758e-001	5.4034693749e+001	2.7218459231e-001	8.1905714604e-001	-91.837427	-94.75145	-3.01022
7.8482209063e-001	5.8165879685e+001	2.5253522107e-001	8.1905714604e-001	-91.294497	-93.78569	-3.00975
7.9712492987e-001	6.2994961199e+001	2.3736210623e-001	8.1905714604e-001	-110.522133	-93.37958	-3.01036
8.1161951739e-001	6.8056938315e+001	2.2030147817e-001	8.1905714604e-001	-97.078862	-99.48538	-3.01022
8.2761549865e-001	7.3415702669e+001	2.0197927012e-001	8.1905714604e-001	-95.538210	-98.98961	-3.01035
8.3912185864e-001	7.9649898310e+001	1.8815467000e-001	8.1905714604e-001	-133.751809	-98.21611	-3.01033
8.5375614802e-001	8.6113075674e+001	1.7147333645e-001	8.1905714604e-001	-94.011124	-96.28907	-3.01025
8.6456797980e-001	9.3539809996e+001	1.5865801643e-001	8.1905714604e-001	-96.349495	-99.29946	-3.01027
8.7532381302e-001	1.0162944923e+002	1.4605345013e-001	8.1905714604e-001	-96.610478	-99.37807	-3.01028
8.8593294496e-001	1.1045366952e+002	1.3373685716e-001	8.1905714604e-001	-94.447113	-96.24765	-3.01026
8.9364035957e-001	1.2045113902e+002	1.2439702037e-001	8.1905714604e-001	-100.713202	-102.44433	-3.01032
9.0236884562e-001	1.3121463544e+002	1.1418756524e-001	8.1905714604e-001	-110.873716	-99.30605	-3.01043
9.1045768144e-001	1.4305376480e+002	1.0472933532e-001	8.1905714604e-001	-109.301689	-99.30820	-3.01033
9.1788440009e-001	1.5608592858e+002	9.6034215319e-002	8.1905714604e-001	-101.054000	-102.42042	-3.01027
9.2560326266e-001	1.7026271316e+002	8.7157474101e-002	8.1905714604e-001	-97.100484	-98.69981	-3.01014
9.3180268827e-001	1.8604292226e+002	7.9875594770e-002	8.1905714604e-001	-97.875435	-99.48453	-3.01016
9.3704636841e-001	2.0350201552e+002	7.3629175918e-002	8.1905714604e-001	-109.474579	-101.70112	-3.01039
9.4299345371e-001	2.2244047002e+002	6.6773582075e-002	8.1905714604e-001	-97.801148	-99.09871	-3.01028
9.4739817829e-001	2.4354690885e+002	6.1522106050e-002	8.1905714604e-001	-108.747181	-102.29407	-3.01038
9.5237815536e-001	2.6650074460e+002	5.5774315880e-002	8.1905714604e-001	-98.311212	-99.44689	-3.01021
9.5617240521e-001	2.9198754825e+002	5.1268069428e-002	8.1905714604e-001	-107.366780	-102.51034	-3.01036
9.5999938719e-001	3.1990591247e+002	4.6791917216e-002	8.1905714604e-001	-106.848046	-102.51783	-3.01032
9.6374972365e-001	3.5052713338e+002	4.2448304971e-002	8.1905714604e-001	-99.035502	-99.95977	-3.01030
9.6676501035e-001	3.8437724446e+002	3.8887200563e-002	8.1905714604e-001	-101.359280	-101.89504	-3.01032
9.6976972358e-001	4.2150492828e+002	3.5384563653e-002	8.1905714604e-001	-100.372285	-101.26938	-3.01031
9.7248244697e-001	4.6236206213e+002	3.2216393660e-002	8.1905714604e-001	-99.765338	-100.51908	-3.01031
9.7478680130e-001	5.0739596378e+002	2.9494930174e-002	8.1905714604e-001	-105.038833	-102.53277	-3.01035
9.7708420805e-001	5.5682322250e+002	2.6817484560e-002	8.1905714604e-001	-101.124635	-101.47767	-3.01031
9.7907705040e-001	6.1125883287e+002	2.4477155887e-002	8.1905714604e-001	-104.448473	-102.45307	-3.01034
9.8094330491e-001	6.7110549747e+002	2.2294004132e-002	8.1905714604e-001	-104.262648	-102.45961	-3.01031
9.8268687063e-001	7.3690624219e+002	2.0261386464e-002	8.1905714604e-001	-101.185883	-101.45244	-3.01031
9.8424298141e-001	8.0931529413e+002	1.8441482212e-002	8.1905714604e-001	-101.023853	-101.51174	-3.01032
9.8564960441e-001	8.8897635010e+002	1.6794294020e-002	8.1905714604e-001	-101.218327	-101.67151	-3.01033
9.8693281621e-001	9.7660255161e+002	1.5291809256e-002	8.1905714604e-001	-101.391056	-101.59742	-3.01032
9.8811053506e-001	1.0729824039e+003	1.3914261467e-002	8.1905714604e-001	-101.274745	-101.64974	-3.01032
9.8916402606e-001	1.1790236081e+003	1.2678628202e-002	8.1905714604e-001	-103.016717	-102.10238	-3.01035
9.9014484810e-001	1.2956412542e+003	1.1531981948e-002	8.1905714604e-001	-102.660007	-101.87243	-3.01031
9.9103498093e-001	1.4239252814e+003	1.0490776831e-002	8.1905714604e-001	-102.469634	-101.76841	-3.01032
9.9184874883e-001	1.5650327153e+003	9.5394426226e-003	8.1905714604e-001	-101.352450	-101.60933	-3.01031
9.9258142914e-001	1.7202652241e+003	8.6814917103e-003	8.1905714604e-001	-101.537141	-101.65763	-3.01033
9.9324763626e-001	1.8910225180e+003	7.9012333614e-003	8.1905714604e-001	-102.438162	-101.90063	-3.01034
9.9386783690e-001	2.0788267152e+003	7.1772349557e-003	8.1905714604e-001	-101.073316	-101.25997	-3.01036
9.9441892787e-001	2.2854421291e+003	6.5316570166e-003	8.1905714604e-001	-101.350161	-101.52505	-3.01037
9.9492238853e-001	2.5127141893e+003	5.9422387720e-003	8.1905714604e-001	-101.478152	-101.56009	-3.01032
9.9538473008e-001	2.7627017776e+003	5.4016636144e-003	8.1905714604e-001	-101.209035	-101.35462	-3.01031
9.9580117107e-001	3.0377010667e+003	4.9140132763e-003	8.1905714604e-001	-101.364196	-101.50221	-3.01036
9.9617986135e-001	3.3402009382e+003	4.4705643549e-003	8.1905714604e-001	-101.557584	-101.62038	-3.01032

7.5631771158e-001	5.4870960611e+001	2.8455360673e-001	8.7703082673e-001	-98.172978	-101.12622	-3.01029
7.7393128241e-001	5.8984393493e+001	2.6409304494e-001	8.7703082673e-001	-96.863396	-99.75528	-3.01014
7.9158107243e-001	6.3436147953e+001	2.4377081155e-001	8.7703082673e-001	-93.409558	-96.14051	-3.01036
8.0034341989e-001	6.9015797541e+001	2.3214975457e-001	8.7703082673e-001	-105.822808	-104.48422	-3.01028
8.1818273774e-001	7.4262106215e+001	2.1201730341e-001	8.7703082673e-001	-101.527346	-103.17277	-3.01024
8.2889081965e-001	8.0633020810e+001	1.9892191547e-001	8.7703082673e-001	-104.718111	-103.22812	-3.01030
8.4560074373e-001	8.6943594038e+001	1.8019339365e-001	8.7703082673e-001	-99.814540	-101.90850	-3.01030
8.5691882096e-001	9.4374779247e+001	1.6684401777e-001	8.7703082673e-001	-101.719630	-103.15576	-3.01030
8.6817962351e-001	1.0246575087e+002	1.5370687219e-001	8.7703082673e-001	-102.064976	-103.47633	-3.01030
8.7932611100e-001	1.1128356533e+002	1.4082639027e-001	8.7703082673e-001	-100.251275	-101.99844	-3.01030
8.8712113236e-001	1.2133630376e+002	1.3136182346e-001	8.7703082673e-001	-106.880543	-106.60235	-3.01031
8.9569069158e-001	1.3219295480e+002	1.2127343927e-001	8.7703082673e-001	-105.723387	-104.85929	-3.01030
9.0425646330e-001	1.4403480020e+002	1.1131349464e-001	8.7703082673e-001	-105.741471	-104.95026	-3.01030
9.1262131537e-001	1.5698607572e+002	1.0166387302e-001	8.7703082673e-001	-107.178601	-106.88404	-3.01029
9.2096906508e-001	1.7111945318e+002	9.2136950922e-002	8.7703082673e-001	-103.579141	-104.62972	-3.01027
9.2748193842e-001	1.8690961830e+002	8.4516821165e-002	8.7703082673e-001	-104.595178	-105.48191	-3.01028
9.3278498909e-001	2.0443170381e+002	7.8184823507e-002	8.7703082673e-001	-107.402732	-107.09657	-3.01029
9.3936765533e-001	2.2329905216e+002	7.0675499969e-002	8.7703082673e-001	-104.147713	-104.92444	-3.01031
9.4386846926e-001	2.4445768164e+002	6.5305252624e-002	8.7703082673e-001	-107.407141	-107.23673	-3.01029
9.4930974138e-001	2.6736214376e+002	5.9078397417e-002	8.7703082673e-001	-104.602934	-105.22429	-3.01029
9.5327840930e-001	2.9287397425e+002	5.4378780401e-002	8.7703082673e-001	-107.091534	-107.07469	-3.01030
9.5734516917e-001	3.2079284444e+002	4.9645709844e-002	8.7703082673e-001	-107.127461	-107.11654	-3.01031
9.6137475353e-001	3.5139307194e+002	4.5007351941e-002	8.7703082673e-001	-105.231410	-105.66732	-3.01031
9.6455581167e-001	3.8525761415e+002	4.1265321183e-002	8.7703082673e-001	-106.748768	-106.80337	-3.01030
9.6774335769e-001	4.2238752097e+002	3.7566030699e-002	8.7703082673e-001	-106.669750	-106.91945	-3.01030
9.7065269883e-001	4.6323364692e+002	3.4188528517e-002	8.7703082673e-001	-105.862214	-106.15429	-3.01031
9.7308240644e-001	5.0828468920e+002	3.1329665903e-002	8.7703082673e-001	-107.269728	-107.27632	-3.01032
9.7554918612e-001	5.5769938115e+002	2.8471988551e-002	8.7703082673e-001	-106.507287	-106.57623	-3.01031
9.7765642202e-001	6.1214705047e+002	2.6007091172e-002	8.7703082673e-001	-107.260569	-107.27459	-3.01030
9.7964634229e-001	6.7199398008e+002	2.3690920891e-002	8.7703082673e-001	-111.833605	-107.29770	-3.01031
9.8151977979e-001	7.3778247163e+002	2.1519908391e-002	8.7703082673e-001	-106.539791	-106.59683	-3.01031
9.8317140324e-001	8.1019738306e+002	1.9596578150e-002	8.7703082673e-001	-106.841354	-106.95693	-3.01032
9.8467895966e-001	8.8985265624e+002	1.7841267004e-002	8.7703082673e-001	-106.559653	-106.60834	-3.01031
9.8604598042e-001	9.7748089412e+002	1.6248311875e-002	8.7703082673e-001	-106.702910	-106.74414	-3.01031
9.8730384717e-001	1.0738590964e+003	1.4784537363e-002	8.7703082673e-001	-106.600402	-106.64125	-3.01030
9.8842224640e-001	1.1799084280e+003	1.3478410453e-002	8.7703082673e-001	-109.357767	-107.14276	-3.01034
9.8947124929e-001	1.2965232833e+003	1.2258465138e-002	8.7703082673e-001	-106.954934	-106.98290	-3.01031
9.9042234057e-001	1.4248060714e+003	1.1151638558e-002	8.7703082673e-001	-106.884537	-106.91066	-3.01032
9.9129044475e-001	1.5659141564e+003	1.0141692324e-002	8.7703082673e-001	-106.892703	-106.94877	-3.01032
9.9207419375e-001	1.7211447746e+003	9.2287567621e-003	8.7703082673e-001	-106.812311	-106.83588	-3.01037
9.9278428045e-001	1.8919051027e+003	8.4010642155e-003	8.7703082673e-001	-108.315472	-107.03071	-3.01038
9.9344902301e-001	2.0797030978e+003	7.6293062470e-003	8.7703082673e-001	-106.572788	-106.62323	-3.01033
9.9403631929e-001	2.2863218050e+003	6.9445559356e-003	8.7703082673e-001	-106.805739	-106.84732	-3.01033
9.9457469742e-001	2.5135926034e+003	6.3174758121e-003	8.7703082673e-001	-106.754070	-106.77507	-3.01037
9.9506874777e-001	2.7635790687e+003	5.7427108406e-003	8.7703082673e-001	-106.652553	-106.68965	-3.01041
9.9551307703e-001	3.0385801546e+003	5.2249564882e-003	8.7703082673e-001	-106.776789	-106.81209	-3.01036
9.9591771225e-001	3.3410801581e+003	4.7534964004e-003	8.7703082673e-001	-106.814848	-106.83397	-3.01037
9.9628836696e-001	3.6738208732e+003	4.3220389435e-003	8.7703082673e-001	-106.754770	-106.76917	-3.01041

7.6219312424e-001	5.9892782874e+001	2.7643939640e-001	9.3764231866e-001	-107.297250	-104.04126	-3.01030
7.8064257379e-001	6.4325026220e+001	2.5532565764e-001	9.3764231866e-001	-93.965797	-101.61584	-3.01031
7.9081975537e-001	6.9846939275e+001	2.4230445758e-001	9.3764231866e-001	-110.906691	-107.27090	-3.01036
8.0764801691e-001	7.5230759070e+001	2.2310715491e-001	9.3764231866e-001	-115.007310	-107.07212	-3.01031
8.2059910562e-001	8.1447774258e+001	2.0780777051e-001	9.3764231866e-001	-109.084717	-106.13242	-3.01031
8.3672728036e-001	8.7865627795e+001	1.8960479485e-001	9.3764231866e-001	-109.695253	-106.21315	-3.01030
8.4836077008e-001	9.5326808372e+001	1.7591015281e-001	9.3764231866e-001	-112.496744	-107.16389	-3.01029
8.6022943379e-001	1.0341273330e+002	1.6214372295e-001	9.3764231866e-001	-112.360341	-107.46633	-3.01030
8.7212730166e-001	1.1220213440e+002	1.4849341575e-001	9.3764231866e-001	-99.997957	-106.64233	-3.01028
8.8063255896e-001	1.2223031967e+002	1.3829642649e-001	9.3764231866e-001	-112.417515	-109.86227	-3.01031
8.8996434422e-001	1.3304353132e+002	1.2742563021e-001	9.3764231866e-001	-109.713336	-107.75575	-3.01034
9.0070873425e-001	1.4460212727e+002	1.1529152771e-001	9.3764231866e-001	-101.283010	-107.12402	-3.01031
9.0742544586e-001	1.5788496959e+002	1.0722853131e-001	9.3764231866e-001	-112.051997	-110.05697	-3.01033
9.1599910434e-001	1.7204790056e+002	9.7449008212e-002	9.3764231866e-001	-103.350400	-108.65626	-3.01023
9.2288849447e-001	1.8783991363e+002	8.9428965972e-002	9.3764231866e-001	-112.090308	-109.14529	-3.01031
9.2869531230e-001	2.0533195557e+002	8.2572510721e-002	9.3764231866e-001	-111.630615	-110.11339	-3.01033
9.3546064192e-001	2.2423167546e+002	7.4857601165e-002	9.3764231866e-001	-104.686064	-109.19140	-3.01030
9.4034820012e-001	2.4537282864e+002	6.9080934525e-002	9.3764231866e-001	-111.869503	-110.56756	-3.01032
9.4600044614e-001	2.6829742902e+002	6.2623218193e-002	9.3764231866e-001	-105.558222	-109.54971	-3.01026
9.5025811328e-001	2.9380484355e+002	5.7616675649e-002	9.3764231866e-001	-112.086029	-110.98805	-3.01033
9.5456815926e-001	3.2172608834e+002	5.2623289921e-002	9.3764231866e-001	-112.070473	-111.06559	-3.01031
9.5881243194e-001	3.5233213157e+002	4.7754320943e-002	9.3764231866e-001	-106.758097	-110.03245	-3.01030
9.6220845632e-001	3.8619746925e+002	4.3782484408e-002	9.3764231866e-001	-111.982564	-111.16511	-3.01030
9.6558488051e-001	4.2333172986e+002	3.9880484351e-002	9.3764231866e-001	-112.416757	-110.76262	-3.01031
9.6868118191e-001	4.6417644728e+002	3.6303302673e-002	9.3764231866e-001	-107.850727	-110.48518	-3.01030
9.7128058385e-001	5.0922760812e+002	3.3262872408e-002	9.3764231866e-001	-112.019735	-111.37945	-3.01032
9.7389864049e-001	5.5864455987e+002	3.0242921855e-002	9.3764231866e-001	-111.784166	-111.23546	-3.01031
9.7614767112e-001	6.1309319565e+002	2.7626076677e-002	9.3764231866e-001	-112.004555	-111.47359	-3.01032
9.7826715731e-001	6.7294137364e+002	2.5170982122e-002	9.3764231866e-001	-111.999306	-111.51468	-3.01031
9.8026013585e-001	7.3873052938e+002	2.2871834436e-002	9.3764231866e-001	-111.738733	-111.32422	-3.01030
9.8201972637e-001	8.1114755295e+002	2.0832608789e-002	9.3764231866e-001	-112.085057	-111.20768	-3.01032
9.8362935195e-001	8.9080219705e+002	1.8967940973e-002	9.3764231866e-001	-111.714065	-111.37148	-3.01031
9.8508774368e-001	9.7843173135e+002	1.7276939694e-002	9.3764231866e-001	-111.773738	-111.45729	-3.01030
9.8643032685e-001	1.0748100382e+003	1.5722300815e-002	9.3764231866e-001	-111.708260	-111.42302	-3.01032
9.8766833084e-001	1.1808090859e+003	1.4291045043e-002	9.3764231866e-001	-109.875144	-111.05850	-3.01033
9.8874408427e-001	1.2974768024e+003	1.3039095856e-002	9.3764231866e-001	-111.855185	-111.61092	-3.01035
9.8975982887e-001	1.4257597884e+003	1.1862902110e-002	9.3764231866e-001	-111.815869	-111.59558	-3.01036
9.9069017940e-001	1.5668629536e+003	1.0786424443e-002	9.3764231866e-001	-111.694863	-111.49898	-3.01034
9.9152448501e-001	1.7220989904e+003	9.8190306118e-003	9.3764231866e-001	-111.766542	-111.58547	-3.01031
9.9230106156e-001	1.8928264000e+003	8.9212548368e-003	9.3764231866e-001	-110.494414	-111.25873	-3.01035
9.9299450773e-001	2.0806550234e+003	8.1174871822e-003	9.3764231866e-001	-110.607327	-111.30488	-3.01030
9.9362188009e-001	2.2872754287e+003	7.3896269361e-003	9.3764231866e-001	-111.754130	-111.44622	-3.01038
9.9419693629e-001	2.5145476833e+003	6.7231730418e-003	9.3764231866e-001	-111.709538	-111.59001	-3.01032
9.9472577782e-001	2.7645319188e+003	6.1111048211e-003	9.3764231866e-001	-110.850442	-111.38461	-3.01039
9.9520066131e-001	3.0395340328e+003	5.5605079134e-003	9.3764231866e-001	-111.692170	-111.46606	-3.01038
9.9563277211e-001	3.3420363418e+003	5.0595112209e-003	9.3764231866e-001	-111.730794	-111.63865	-3.01034
9.9602923119e-001	3.6747766869e+003	4.6003787555e-003	9.3764231866e-001	-111.689897	-111.61020	-3.01031
9.9639100490e-001	4.0407866774e+003	4.1815611731e-003	9.3764231866e-001	-111.066041	-111.43793	-3.01036

