Data set for transition bands 22%..40%
--------------------------------------

Precise "fo", "hl" and "pwr" values for the specified "transition band" and
"attenuation" values. This data set can be used directly, or used for
obtaining equations (e.g. via the "Eureqa" application).

fo - "-3 dB" frequency offset multiplier
hl - length of half-band filter in samples (taps)
tb - transition band in percent * 0.01
pwr - power factor used in the generateBandPow() function
atten - resulting attenuation at 0.5 normalized frequency
req_atten - atten at modeling time (not important), used for check
atten_3db - resulting attenuation at -3 dB point.

fo	hl	tb	pwr	atten	req_atten	atten_3db
7.0375673025e-001	2.3632350101e+001	3.6715205250e-001	6.2117510035e-001	-63.509320	-58.13767	-3.01164
7.2160927746e-001	2.4200072328e+001	3.4750149439e-001	6.2117510035e-001	-52.319632	-53.19053	-3.01089
7.3178984768e-001	2.5056574098e+001	3.3490524479e-001	6.2117510035e-001	-51.283867	-52.69354	-3.00889
7.3801187869e-001	2.6087593473e+001	3.2601814992e-001	6.2117510035e-001	-54.283242	-53.93355	-3.00896
7.4494197580e-001	2.7137149227e+001	3.1670611450e-001	6.2117510035e-001	-57.917674	-56.02809	-3.01129
7.5626458693e-001	2.8067401288e+001	3.0357067385e-001	6.2117510035e-001	-55.727226	-55.29153	-3.01375
7.6709489381e-001	2.9054685285e+001	2.9095246546e-001	6.2117510035e-001	-52.627057	-53.60949	-3.00662
7.7359119659e-001	3.0251230705e+001	2.8198526586e-001	6.2117510035e-001	-54.913428	-54.56664	-3.01131
7.8137938520e-001	3.1447195194e+001	2.7193891222e-001	6.2117510035e-001	-56.262138	-55.41035	-3.01099
7.9181237929e-001	3.2584486205e+001	2.5958409884e-001	6.2117510035e-001	-53.304838	-54.14018	-3.01003
7.9867446737e-001	3.3919751581e+001	2.5067802392e-001	6.2117510035e-001	-54.323906	-54.36277	-3.00958
8.0566057026e-001	3.5306905356e+001	2.4180817704e-001	6.2117510035e-001	-55.662346	-55.12159	-3.01114
8.1458976558e-001	3.6665879981e+001	2.3127434260e-001	6.2117510035e-001	-53.697832	-54.28053	-3.00905
8.2093753759e-001	3.8201485097e+001	2.2302911851e-001	6.2117510035e-001	-54.753655	-54.64677	-3.01083
8.2798207931e-001	3.9770286804e+001	2.1417346901e-001	6.2117510035e-001	-55.150722	-54.85107	-3.01065
8.3527990660e-001	4.1393955161e+001	2.0519939475e-001	6.2117510035e-001	-54.138947	-54.37735	-3.00986

6.7031543215e-001	2.2504618594e+001	4.0876310037e-001	7.0598440341e-001	-52.552990	-54.96675	-3.01080
6.7451165899e-001	2.3482845084e+001	4.0105539300e-001	7.0598440341e-001	-58.419531	-58.44047	-3.01135
6.7864820596e-001	2.4506696237e+001	3.9357842231e-001	7.0598440341e-001	-71.348400	-63.44823	-3.01096
6.9259205326e-001	2.5213972099e+001	3.7748972972e-001	7.0598440341e-001	-63.487789	-60.54808	-3.01040
7.0952293256e-001	2.5842923042e+001	3.5879302883e-001	7.0598440341e-001	-54.862800	-56.48139	-3.00948
7.1707210169e-001	2.6849397465e+001	3.4863528008e-001	7.0598440341e-001	-57.083559	-58.42738	-3.00983
7.2259756090e-001	2.7976293662e+001	3.4049803943e-001	7.0598440341e-001	-63.368462	-61.81853	-3.01086
7.3208837010e-001	2.8994288815e+001	3.2893175186e-001	7.0598440341e-001	-64.143759	-61.95630	-3.01106
7.4579485140e-001	2.9884492607e+001	3.1360430762e-001	7.0598440341e-001	-57.362329	-58.36056	-3.00882
7.5336693635e-001	3.1063330006e+001	3.0370606338e-001	7.0598440341e-001	-59.230641	-59.87132	-3.01064
7.6014578126e-001	3.2325628390e+001	2.9460213746e-001	7.0598440341e-001	-63.244742	-61.91208	-3.01056
7.7122035868e-001	3.3454510451e+001	2.8162486333e-001	7.0598440341e-001	-59.259470	-59.48633	-3.01010
7.7965805741e-001	3.4747078248e+001	2.7119513932e-001	7.0598440341e-001	-59.127083	-59.72273	-3.01009
7.8642061025e-001	3.6170696867e+001	2.6245348029e-001	7.0598440341e-001	-61.943374	-61.21856	-3.01073
7.9588211714e-001	3.7527731727e+001	2.5132247888e-001	7.0598440341e-001	-59.444658	-59.68830	-3.00967
8.0330879068e-001	3.9039823131e+001	2.4206151137e-001	7.0598440341e-001	-59.948802	-60.20453	-3.01048
8.1031847291e-001	4.0637213471e+001	2.3321776692e-001	7.0598440341e-001	-61.269161	-60.78752	-3.01038
8.1856294939e-001	4.2239315897e+001	2.2329957125e-001	7.0598440341e-001	-59.479436	-59.83857	-3.01015
8.2495403010e-001	4.4007683612e+001	2.1523080057e-001	7.0598440341e-001	-61.010550	-60.70223	-3.01052
8.3252309325e-001	4.5787957185e+001	2.0615606281e-001	7.0598440341e-001	-59.688855	-59.91785	-3.00979

6.4803622974e-001	2.6947562352e+001	4.2277567403e-001	8.4118364406e-001	-81.627558	-78.37877	-3.01047
6.6534767950e-001	2.7558744259e+001	4.0384336923e-001	8.4118364406e-001	-69.690234	-64.67260	-3.00994
6.8313261254e-001	2.8183332952e+001	3.8447729531e-001	8.4118364406e-001	-62.030469	-62.87461	-3.00994
6.9216913807e-001	2.9206158511e+001	3.7306334555e-001	8.4118364406e-001	-63.595299	-65.70883	-3.01033
6.9649007355e-001	3.0476215595e+001	3.6607741270e-001	8.4118364406e-001	-71.049622	-71.22119	-3.01101
7.0684457596e-001	3.1531260876e+001	3.5374517971e-001	8.4118364406e-001	-70.322542	-67.32889	-3.00947
7.2076619877e-001	3.2468345213e+001	3.3807928710e-001	8.4118364406e-001	-65.126321	-65.92450	-3.01036
7.2933301305e-001	3.3691317420e+001	3.2733493671e-001	8.4118364406e-001	-66.877277	-67.98539	-3.01051
7.3608307662e-001	3.5051477705e+001	3.1834897132e-001	8.4118364406e-001	-70.792327	-69.21308	-3.01028
7.4779375927e-001	3.6227688706e+001	3.0484727208e-001	8.4118364406e-001	-66.922515	-67.05218	-3.01014
7.5696558922e-001	3.7578169878e+001	2.9378195911e-001	8.4118364406e-001	-67.160761	-67.88713	-3.01042
7.6430093145e-001	3.9078390919e+001	2.8454138322e-001	8.4118364406e-001	-69.484946	-68.51663	-3.01021
7.7434372430e-001	4.0500144992e+001	2.7280222426e-001	8.4118364406e-001	-67.065263	-67.40033	-3.01033
7.8232853897e-001	4.2091120447e+001	2.6301378360e-001	8.4118364406e-001	-68.041851	-68.25329	-3.01039
7.9030418365e-001	4.3749659582e+001	2.5330287280e-001	8.4118364406e-001	-68.195245	-67.78899	-3.01021
7.9871528246e-001	4.5453388396e+001	2.4325244523e-001	8.4118364406e-001	-67.544520	-67.89393	-3.01034
8.0590237189e-001	4.7300433748e+001	2.3445144857e-001	8.4118364406e-001	-68.508438	-68.01962	-3.01010
