Precise "fo", "hl" and "pwr" values for the specified "transition band" and
"attenuation" values. This data set can be used directly, or used for
obtaining equations (e.g. via the "Eureqa" application).

fo - "-3 dB" frequency offset multiplier
hl - length of half-band filter in samples (taps)
tb - transition band in percent * 0.01
pwr - power factor used in the generateBandPow() function
atten - resulting attenuation at 0.5 normalized frequency
req_atten - atten at modeling time (not important), used for check
atten_3db - resulting attenuation at -3 dB point.

fo	hl	tb	pwr	atten	req_atten	atten_3db
8.8955036871e-001	5.6449702899e+001	1.3894808523e-001	5.6103237789e-001	-50.028890	-50.00787	-3.01017
8.9840691164e-001	6.1482540611e+001	1.2778847766e-001	5.6103237789e-001	-50.238325	-50.19761	-3.01026
9.0683457059e-001	6.7002268489e+001	1.1719338969e-001	5.6103237789e-001	-50.128645	-50.14912	-3.01047
9.1458048239e-001	7.3078282335e+001	1.0743950599e-001	5.6103237789e-001	-50.157247	-50.13209	-3.01022
9.2181007080e-001	7.9755656952e+001	9.8368794064e-002	5.6103237789e-001	-50.014761	-50.05321	-3.01035
9.2835487761e-001	8.7112726512e+001	9.0121798116e-002	5.6103237789e-001	-50.114511	-50.12816	-3.01035
9.3444480176e-001	9.5199499049e+001	8.2462743404e-002	5.6103237789e-001	-50.109409	-50.12194	-3.01034
9.4006743503e-001	1.0409311191e+002	7.5395470933e-002	5.6103237789e-001	-50.090340	-50.08671	-3.01031
9.4518204765e-001	1.1388282232e+002	6.8952242438e-002	5.6103237789e-001	-50.158259	-50.15560	-3.01027
9.4993229913e-001	1.2464467122e+002	6.2985830150e-002	5.6103237789e-001	-50.123454	-50.11718	-3.01023
9.5427710201e-001	1.3648488342e+002	5.7516808640e-002	5.6103237789e-001	-50.119508	-50.11458	-3.01029
9.5825155083e-001	1.4951067785e+002	5.2516436776e-002	5.6103237789e-001	-50.139841	-50.13724	-3.01029
9.6191279301e-001	1.6383576969e+002	4.7914031078e-002	5.6103237789e-001	-50.104687	-50.11089	-3.01035
9.6525195656e-001	1.7959590127e+002	4.3712183864e-002	5.6103237789e-001	-50.114555	-50.11868	-3.01034
9.6830782765e-001	1.9693202839e+002	3.9867246697e-002	5.6103237789e-001	-50.128782	-50.12681	-3.01029
9.7110836284e-001	2.1600051559e+002	3.6344349965e-002	5.6103237789e-001	-50.119371	-50.11854	-3.01031
9.7366322604e-001	2.3697711036e+002	3.3130255912e-002	5.6103237789e-001	-50.128364	-50.12722	-3.01030
9.7600149921e-001	2.6005030500e+002	3.0189239208e-002	5.6103237789e-001	-50.122593	-50.12176	-3.01033
9.7813375456e-001	2.8543175716e+002	2.7506360241e-002	5.6103237789e-001	-50.129683	-50.12916	-3.01030
9.8008213478e-001	3.1335075810e+002	2.5055298901e-002	5.6103237789e-001	-50.128829	-50.12842	-3.01030
9.8186086104e-001	3.4406140557e+002	2.2818020103e-002	5.6103237789e-001	-50.124392	-50.12409	-3.01031
9.8348183827e-001	3.7784375497e+002	2.0778723018e-002	5.6103237789e-001	-50.128711	-50.12896	-3.01030
9.8496116041e-001	4.1500389479e+002	1.8917892377e-002	5.6103237789e-001	-50.126262	-50.12710	-3.01032
9.8630987855e-001	4.5588004272e+002	1.7221386924e-002	5.6103237789e-001	-50.124694	-50.12516	-3.01030
9.8753871690e-001	5.0084404799e+002	1.5675563559e-002	5.6103237789e-001	-50.126650	-50.12685	-3.01030
9.8865860778e-001	5.5030439537e+002	1.4266753891e-002	5.6103237789e-001	-50.127452	-50.12768	-3.01031
9.8967909462e-001	6.0471065658e+002	1.2983062913e-002	5.6103237789e-001	-50.126791	-50.12676	-3.01033
